h3,pop,kab
86950db5fffffff,449.0,418
86950db77ffffff,10.0,418
86950db87ffffff,3805.0,428
86950db8fffffff,9.0,418
86950db97ffffff,221.0,428
86950db9fffffff,954.0,428
86950dba7ffffff,4354.0,428
86950dbafffffff,169.0,428
86950dc07ffffff,1241.0,428
86950dc0fffffff,10286.0,428
86950dc17ffffff,28.0,428
86950dc1fffffff,816.0,428
86950dc27ffffff,1351.0,429
86950dc2fffffff,3897.0,429
86950dc37ffffff,4.0,429
86950dc47ffffff,5532.0,428
86950dc4fffffff,733.0,429
86950dc57ffffff,7535.0,428
86950dc5fffffff,3515.0,428
86950dc67ffffff,991.0,429
86950dc6fffffff,10877.0,429
86950dc77ffffff,1146.0,428
86950dc87ffffff,260.0,428
86950dc8fffffff,2172.0,428
86950dc97ffffff,8.0,428
86950dc9fffffff,2786.0,417
86950dca7ffffff,108.0,428
86950dcb7ffffff,1.0,428
86950dcc7ffffff,6219.0,428
86950dccfffffff,6136.0,428
86950dcd7ffffff,999.0,428
86950dcdfffffff,4523.0,428
86950dce7ffffff,2100.0,428
86950dcefffffff,9407.0,428
86950dcf7ffffff,2381.0,428
86950dd0fffffff,1486.0,429
86950dd17ffffff,8.0,429
86950dd1fffffff,286.0,429
86950dd2fffffff,5.0,429
86950dd37ffffff,2760.0,429
86950dd47ffffff,12079.0,429
86950dd4fffffff,5812.0,429
86950dd57ffffff,8272.0,429
86950dd5fffffff,3743.0,429
86950dd67ffffff,3368.0,429
86950dd6fffffff,2903.0,429
86950dd77ffffff,1424.0,429
86950dd87ffffff,53.0,429
86950dd8fffffff,1.0,429
86950dd97ffffff,2.0,429
86950dd9fffffff,3.0,429
86950dda7ffffff,28.0,429
86950ddafffffff,5.0,429
86950ddb7ffffff,1.0,429
86950e40fffffff,28.0,384
86950e42fffffff,325.0,384
86950e4a7ffffff,146.0,384
86950e58fffffff,926.0,384
86950e5afffffff,482.0,384
869510177ffffff,462.0,392
86951048fffffff,2.0,286
869510687ffffff,2918.0,285
86951068fffffff,1383.0,285
86951069fffffff,7.0,285
8695106afffffff,912.0,285
8695106b7ffffff,1191.0,285
8695106d7ffffff,937.0,285
8695106dfffffff,424.0,285
8695106efffffff,1.0,285
8695106f7ffffff,1005.0,285
86951079fffffff,345.0,285
8695108d7ffffff,292.0,392
869510b67ffffff,6065.0,392
869512007ffffff,176.0,293
86951200fffffff,2962.0,293
869512017ffffff,5493.0,293
86951201fffffff,10497.0,293
869512027ffffff,1785.0,293
86951202fffffff,195.0,293
869512037ffffff,5300.0,293
869512047ffffff,13.0,293
86951204fffffff,12.0,293
869512057ffffff,1143.0,293
86951205fffffff,784.0,293
869512067ffffff,43.0,293
86951206fffffff,31.0,293
869512077ffffff,24.0,293
869512087ffffff,107.0,293
86951208fffffff,33.0,293
869512097ffffff,56.0,293
86951209fffffff,1725.0,293
8695120a7ffffff,2737.0,293
8695120afffffff,3606.0,293
8695120b7ffffff,365.0,293
8695120c7ffffff,566.0,293
8695120cfffffff,3501.0,293
8695120d7ffffff,1.0,293
8695120dfffffff,6.0,293
8695120e7ffffff,4229.0,293
8695120efffffff,4033.0,293
8695120f7ffffff,243.0,293
869512107ffffff,3539.0,293
86951210fffffff,191.0,293
869512117ffffff,33581.0,293
86951211fffffff,11463.0,293
869512127ffffff,215.0,293
86951212fffffff,496.0,293
869512137ffffff,392.0,293
869512147ffffff,197.0,293
869512157ffffff,979.0,293
86951215fffffff,253.0,293
869512167ffffff,1.0,293
869512177ffffff,572.0,293
869512187ffffff,4206.0,293
86951218fffffff,5174.0,293
869512197ffffff,170.0,293
86951219fffffff,6860.0,293
8695121a7ffffff,12012.0,293
8695121afffffff,9001.0,293
8695121b7ffffff,2909.0,293
869512207ffffff,1.0,293
86951220fffffff,248.0,293
869512217ffffff,2.0,293
86951221fffffff,2.0,293
86951222fffffff,19.0,293
869512247ffffff,526.0,293
86951224fffffff,415.0,293
869512257ffffff,937.0,293
86951225fffffff,37.0,293
869512267ffffff,2.0,293
86951226fffffff,4.0,293
869512277ffffff,4.0,293
869512287ffffff,444.0,293
86951228fffffff,2644.0,293
869512297ffffff,1957.0,293
86951229fffffff,92.0,293
8695122a7ffffff,1584.0,293
8695122afffffff,2711.0,293
8695122b7ffffff,6173.0,293
8695122c7ffffff,1755.0,293
8695122d7ffffff,1373.0,293
8695122dfffffff,89.0,293
8695122e7ffffff,6556.0,293
8695122efffffff,121.0,293
8695122f7ffffff,13509.0,293
869512307ffffff,1.0,293
869512317ffffff,199.0,293
86951231fffffff,2.0,293
869512347ffffff,2.0,286
86951234fffffff,1.0,286
869512357ffffff,5.0,293
86951235fffffff,15.0,293
869512367ffffff,371.0,286
86951236fffffff,93.0,286
86951238fffffff,419.0,293
869512397ffffff,1462.0,293
86951239fffffff,1301.0,293
8695123a7ffffff,344.0,293
8695123b7ffffff,490.0,293
869512407ffffff,1.0,293
86951240fffffff,9.0,293
869512417ffffff,1.0,293
86951241fffffff,1.0,293
869512427ffffff,189.0,293
86951242fffffff,1238.0,293
869512437ffffff,6.0,293
869512447ffffff,1252.0,293
86951244fffffff,97.0,293
869512457ffffff,105.0,293
86951245fffffff,2006.0,293
869512467ffffff,569.0,293
86951246fffffff,603.0,293
869512477ffffff,210.0,293
869512487ffffff,71.0,293
869512497ffffff,793.0,293
86951249fffffff,21.0,293
8695124a7ffffff,34.0,293
8695124afffffff,34.0,293
8695124b7ffffff,10402.0,293
8695124c7ffffff,3.0,293
8695124cfffffff,3.0,293
8695124d7ffffff,2.0,293
8695124dfffffff,2.0,293
8695124efffffff,16.0,293
8695124f7ffffff,179.0,293
869512507ffffff,3.0,293
86951250fffffff,455.0,293
869512517ffffff,3179.0,293
86951251fffffff,474.0,293
869512527ffffff,178.0,293
86951252fffffff,1.0,293
869512537ffffff,39.0,293
869512547ffffff,2685.0,293
86951254fffffff,96.0,293
869512557ffffff,1350.0,293
86951255fffffff,123.0,293
869512567ffffff,515.0,293
86951256fffffff,1058.0,293
869512577ffffff,602.0,293
869512587ffffff,2.0,293
86951258fffffff,145.0,293
86951259fffffff,1121.0,293
8695125afffffff,189.0,293
8695125b7ffffff,274.0,293
869512607ffffff,115.0,293
86951260fffffff,2.0,293
869512627ffffff,3315.0,293
86951262fffffff,10886.0,293
869512637ffffff,439.0,293
869512647ffffff,15.0,293
86951264fffffff,5.0,293
869512667ffffff,316.0,293
86951266fffffff,19.0,293
869512677ffffff,1483.0,293
86951270fffffff,1.0,293
869512717ffffff,25.0,293
86951271fffffff,5.0,293
869512727ffffff,3.0,293
86951272fffffff,4.0,293
869512747ffffff,7116.0,293
86951274fffffff,3241.0,293
869512757ffffff,43.0,293
86951275fffffff,4242.0,293
869512767ffffff,4622.0,293
86951276fffffff,4821.0,293
869512787ffffff,7.0,293
86951278fffffff,23.0,293
869512797ffffff,104.0,293
8695127a7ffffff,17.0,293
8695127afffffff,48.0,293
8695127b7ffffff,120.0,293
86951280fffffff,811.0,293
869512827ffffff,2703.0,293
869512837ffffff,43.0,293
869512847ffffff,438.0,293
86951284fffffff,691.0,293
869512857ffffff,3.0,293
86951285fffffff,274.0,293
86951286fffffff,267.0,293
8695128c7ffffff,2.0,293
8695128dfffffff,9.0,293
8695128e7ffffff,264.0,293
869512a07ffffff,4840.0,286
869512a0fffffff,90.0,286
869512a17ffffff,2255.0,286
869512a1fffffff,4109.0,286
869512a27ffffff,3783.0,286
869512a2fffffff,24.0,286
869512a37ffffff,8320.0,286
869512a47ffffff,6.0,286
869512a4fffffff,5.0,285
869512a57ffffff,2.0,286
869512a5fffffff,2.0,286
869512a67ffffff,3.0,285
869512a6fffffff,9.0,285
869512a77ffffff,5.0,286
869512ac7ffffff,265.0,286
869512acfffffff,30.0,286
869512adfffffff,6.0,286
869512ae7ffffff,1622.0,286
869512aefffffff,3.0,286
869512af7ffffff,1831.0,286
869512b07ffffff,358.0,286
869512b0fffffff,13167.0,286
869512b17ffffff,217.0,293
869512b1fffffff,18195.0,286
869512b2fffffff,24.0,286
869512b37ffffff,638.0,293
869512b47ffffff,1883.0,285
869512b4fffffff,3.0,285
869512b57ffffff,4821.0,285
869512b5fffffff,485.0,285
869512b6fffffff,2294.0,285
869512b77ffffff,4312.0,285
869512ba7ffffff,381.0,293
869512bafffffff,773.0,286
869512bb7ffffff,161.0,293
869512c07ffffff,3.0,293
869512c0fffffff,425.0,293
869512c17ffffff,5.0,293
869512c27ffffff,7620.0,293
869512c2fffffff,2973.0,293
869512c37ffffff,252.0,293
869512c47ffffff,5121.0,293
869512c4fffffff,18427.0,293
869512c57ffffff,99.0,293
869512c5fffffff,1756.0,293
869512c67ffffff,133.0,293
869512c77ffffff,2351.0,293
869512c87ffffff,988.0,293
869512c8fffffff,1110.0,293
869512c97ffffff,1136.0,293
869512c9fffffff,2969.0,293
869512cafffffff,138.0,293
869512cc7ffffff,282.0,293
869512ccfffffff,105.0,293
869512cd7ffffff,7.0,293
869512ce7ffffff,2.0,293
869512cefffffff,1476.0,293
869512cf7ffffff,467.0,293
869512d07ffffff,325.0,293
869512d0fffffff,3317.0,293
869512d17ffffff,5.0,293
869512d1fffffff,12109.0,293
869512d27ffffff,1.0,293
869512d57ffffff,1562.0,293
869512d5fffffff,2061.0,293
869512d87ffffff,3651.0,293
869512d8fffffff,9.0,293
869512d97ffffff,13098.0,293
869512da7ffffff,3378.0,293
869512dafffffff,4282.0,293
869512db7ffffff,4314.0,293
869513007ffffff,4043.0,285
86951300fffffff,2952.0,285
869513017ffffff,4913.0,285
86951301fffffff,20487.0,285
86951302fffffff,4328.0,285
869513037ffffff,2525.0,285
869513047ffffff,30491.0,287
86951304fffffff,19216.0,287
869513057ffffff,4272.0,285
86951305fffffff,43817.0,287
869513067ffffff,5852.0,285
86951306fffffff,54.0,285
869513077ffffff,4243.0,285
869513087ffffff,1588.0,285
86951308fffffff,1324.0,285
869513097ffffff,2723.0,286
8695130a7ffffff,2794.0,285
8695130afffffff,8177.0,285
8695130b7ffffff,6789.0,286
8695130c7ffffff,33004.0,285
8695130cfffffff,11666.0,285
8695130d7ffffff,2830.0,285
8695130dfffffff,12482.0,285
8695130e7ffffff,20944.0,285
8695130efffffff,14686.0,285
8695130f7ffffff,5817.0,285
869513107ffffff,35.0,286
869513117ffffff,2.0,286
869513127ffffff,1001.0,285
86951312fffffff,114.0,285
869513137ffffff,3913.0,286
869513147ffffff,335.0,285
86951314fffffff,3028.0,285
86951315fffffff,50.0,285
869513167ffffff,19.0,285
86951316fffffff,12.0,285
869513177ffffff,164.0,285
869513187ffffff,2484.0,286
86951318fffffff,4060.0,286
869513197ffffff,1268.0,286
86951319fffffff,23891.0,286
8695131a7ffffff,1.0,286
8695131afffffff,57.0,286
8695131b7ffffff,55.0,286
869513207ffffff,5551.0,285
86951320fffffff,10952.0,285
869513217ffffff,5077.0,285
86951321fffffff,25591.0,285
869513227ffffff,2.0,285
86951322fffffff,660.0,285
869513237ffffff,1231.0,285
869513257ffffff,2.0,285
86951325fffffff,4.0,285
869513277ffffff,1829.0,285
869513287ffffff,3412.0,285
86951328fffffff,178.0,285
869513297ffffff,534.0,285
86951329fffffff,1540.0,285
8695132a7ffffff,329.0,285
8695132afffffff,1263.0,285
8695132b7ffffff,823.0,285
8695132c7ffffff,3257.0,285
8695132cfffffff,46.0,285
8695132d7ffffff,1591.0,285
8695132dfffffff,1474.0,285
8695132e7ffffff,4759.0,285
8695132efffffff,675.0,285
8695132f7ffffff,6207.0,285
869513307ffffff,6.0,285
86951330fffffff,1690.0,285
869513317ffffff,3093.0,287
86951331fffffff,6.0,285
869513327ffffff,49.0,285
86951332fffffff,3818.0,285
869513337ffffff,4988.0,285
869513347ffffff,1856.0,285
869513357ffffff,393.0,285
86951335fffffff,3231.0,285
869513367ffffff,2339.0,285
869513377ffffff,288.0,285
869513387ffffff,2511.0,285
86951338fffffff,4557.0,285
869513397ffffff,4257.0,285
86951339fffffff,37.0,285
8695133a7ffffff,10980.0,287
8695133afffffff,8059.0,285
8695133b7ffffff,7117.0,285
869513407ffffff,142.0,293
86951340fffffff,1938.0,286
869513417ffffff,1.0,293
86951341fffffff,342.0,286
869513427ffffff,32.0,286
86951342fffffff,449.0,286
869513437ffffff,657.0,293
869513447ffffff,2253.0,286
86951344fffffff,628.0,285
869513457ffffff,2334.0,286
869513467ffffff,3259.0,286
86951346fffffff,286.0,286
869513477ffffff,3595.0,286
8695134c7ffffff,10.0,286
8695134cfffffff,18.0,285
8695134e7ffffff,1099.0,286
8695134efffffff,35.0,286
8695134f7ffffff,496.0,286
869513507ffffff,32.0,286
86951350fffffff,1736.0,286
869513517ffffff,2094.0,286
86951351fffffff,938.0,286
869513527ffffff,3046.0,286
86951352fffffff,761.0,286
869513537ffffff,3.0,286
869513547ffffff,1801.0,286
86951354fffffff,1761.0,286
869513557ffffff,2507.0,286
86951355fffffff,472.0,286
869513567ffffff,5940.0,286
86951356fffffff,12833.0,286
869513577ffffff,1.0,286
869513587ffffff,765.0,293
86951358fffffff,269.0,293
86951359fffffff,9.0,293
8695135afffffff,1620.0,293
8695135b7ffffff,1.0,293
869513627ffffff,1629.0,285
86951362fffffff,988.0,285
869513637ffffff,872.0,285
869513647ffffff,4.0,285
86951364fffffff,114.0,285
869513657ffffff,20.0,285
86951365fffffff,3.0,285
869513667ffffff,547.0,285
86951366fffffff,2373.0,285
869513677ffffff,518.0,285
869513707ffffff,1026.0,285
86951370fffffff,3332.0,285
869513717ffffff,5790.0,285
86951371fffffff,3789.0,285
869513727ffffff,3.0,285
86951372fffffff,3166.0,285
869513737ffffff,19.0,285
869513747ffffff,2707.0,285
86951374fffffff,7698.0,285
869513757ffffff,3157.0,285
86951375fffffff,831.0,285
869513767ffffff,4087.0,285
86951376fffffff,239.0,285
869513777ffffff,4240.0,285
869513787ffffff,1055.0,285
869513797ffffff,1.0,285
8695137a7ffffff,1137.0,285
8695137afffffff,356.0,285
8695137b7ffffff,2.0,285
86951381fffffff,1.0,285
8695138d7ffffff,24.0,285
8695138dfffffff,2625.0,285
869513a5fffffff,36.0,285
869513a87ffffff,3824.0,285
869513a8fffffff,1762.0,285
869513a97ffffff,765.0,285
869513a9fffffff,5839.0,285
869513ac7ffffff,3932.0,285
869513acfffffff,16.0,285
869513ad7ffffff,4188.0,285
869513adfffffff,7082.0,285
869513af7ffffff,409.0,285
869513c07ffffff,3.0,285
869513c0fffffff,2609.0,285
869513c17ffffff,49.0,285
869513c27ffffff,54.0,285
869513c2fffffff,3067.0,285
869513c37ffffff,2.0,285
869513c47ffffff,1263.0,286
869513c4fffffff,1368.0,286
869513c57ffffff,9935.0,285
869513c5fffffff,1564.0,286
869513c6fffffff,815.0,286
869513c77ffffff,12.0,285
869513c87ffffff,777.0,286
869513c8fffffff,2460.0,286
869513c97ffffff,2.0,286
869513c9fffffff,15.0,286
869513ca7ffffff,710.0,286
869513cafffffff,11.0,286
869513cb7ffffff,1.0,286
869513cc7ffffff,13410.0,286
869513ccfffffff,7842.0,286
869513cd7ffffff,7969.0,286
869513cdfffffff,9117.0,286
869513ce7ffffff,104.0,285
869513cefffffff,2247.0,286
869513cf7ffffff,22.0,286
869513d07ffffff,4.0,285
869513d0fffffff,9.0,285
869513d17ffffff,1.0,285
869513d1fffffff,5.0,285
869513d2fffffff,14.0,285
869513d37ffffff,2.0,285
869513d57ffffff,164.0,285
869513d77ffffff,4.0,285
869513d87ffffff,3.0,286
869513d8fffffff,3.0,286
869513d97ffffff,25.0,286
869513d9fffffff,111.0,286
869513da7ffffff,4.0,286
869513db7ffffff,994.0,286
86951548fffffff,920.0,392
8695154f7ffffff,545.0,392
86951569fffffff,758.0,392
869516217ffffff,369.0,392
869516ae7ffffff,454.0,392
869518017ffffff,1.0,305
86951801fffffff,1.0,305
869518087ffffff,1878.0,305
86951808fffffff,1872.0,305
869518097ffffff,2266.0,305
86951809fffffff,2305.0,305
8695180a7ffffff,2858.0,305
8695180afffffff,2991.0,305
8695180b7ffffff,1246.0,305
8695180c7ffffff,4085.0,305
8695180cfffffff,4893.0,305
8695180d7ffffff,764.0,305
8695180dfffffff,2485.0,305
8695180f7ffffff,254.0,305
869518197ffffff,2805.0,303
86951819fffffff,1367.0,305
869518287ffffff,406.0,307
86951828fffffff,4700.0,307
869518297ffffff,1077.0,307
86951829fffffff,1173.0,307
8695182a7ffffff,1328.0,307
8695182afffffff,643.0,307
8695182b7ffffff,5.0,305
8695182c7ffffff,741.0,307
8695182cfffffff,32.0,306
8695182d7ffffff,2234.0,307
8695182dfffffff,3230.0,307
8695182f7ffffff,398.0,307
86951838fffffff,3.0,307
869518397ffffff,1549.0,305
86951839fffffff,3119.0,305
869518407ffffff,6292.0,303
86951840fffffff,7890.0,303
869518417ffffff,10364.0,304
86951841fffffff,14639.0,303
869518427ffffff,3540.0,304
86951842fffffff,5216.0,303
869518437ffffff,6880.0,304
869518447ffffff,7861.0,303
86951844fffffff,7891.0,305
869518457ffffff,16852.0,303
86951845fffffff,10396.0,305
869518467ffffff,3502.0,303
86951846fffffff,7934.0,305
869518477ffffff,7508.0,303
869518487ffffff,12168.0,303
86951848fffffff,3961.0,303
869518497ffffff,7333.0,304
86951849fffffff,10668.0,303
8695184a7ffffff,6770.0,303
8695184afffffff,24247.0,303
8695184b7ffffff,6531.0,304
8695184c7ffffff,46886.0,303
8695184cfffffff,3488.0,305
8695184d7ffffff,642.0,303
8695184dfffffff,1689.0,305
8695184e7ffffff,20864.0,303
8695184efffffff,16393.0,305
8695184f7ffffff,35577.0,303
869518507ffffff,2820.0,303
86951850fffffff,5301.0,303
869518517ffffff,6152.0,304
86951851fffffff,1898.0,303
869518527ffffff,423.0,304
86951852fffffff,913.0,303
869518537ffffff,648.0,304
869518547ffffff,2524.0,303
86951854fffffff,2853.0,305
869518557ffffff,2704.0,303
86951855fffffff,3376.0,303
869518567ffffff,4120.0,303
86951856fffffff,14255.0,303
869518577ffffff,2584.0,303
869518587ffffff,5030.0,304
86951858fffffff,6407.0,304
869518597ffffff,4634.0,304
86951859fffffff,9400.0,304
8695185a7ffffff,4677.0,304
8695185afffffff,2497.0,304
8695185b7ffffff,4689.0,304
869518607ffffff,4011.0,305
86951860fffffff,6343.0,305
869518617ffffff,6286.0,305
86951861fffffff,2738.0,305
869518627ffffff,6929.0,305
86951862fffffff,3242.0,305
869518637ffffff,2113.0,305
869518647ffffff,42.0,307
86951864fffffff,993.0,307
869518657ffffff,3088.0,307
86951865fffffff,3.0,307
869518667ffffff,2493.0,307
86951866fffffff,3429.0,307
869518677ffffff,1915.0,307
869518687ffffff,2257.0,305
86951868fffffff,2181.0,305
869518697ffffff,11530.0,305
86951869fffffff,3969.0,305
8695186a7ffffff,8836.0,305
8695186afffffff,2929.0,305
8695186b7ffffff,7120.0,305
8695186c7ffffff,1463.0,307
8695186cfffffff,289.0,307
8695186d7ffffff,350.0,305
8695186dfffffff,795.0,307
8695186e7ffffff,2112.0,305
8695186efffffff,2629.0,307
8695186f7ffffff,1176.0,305
869518707ffffff,4623.0,305
86951870fffffff,2804.0,305
869518717ffffff,9051.0,305
86951871fffffff,10113.0,305
869518727ffffff,1773.0,305
86951872fffffff,656.0,305
869518737ffffff,3336.0,305
869518747ffffff,2261.0,305
86951874fffffff,11.0,305
869518757ffffff,1642.0,305
86951875fffffff,1617.0,305
869518767ffffff,73.0,305
86951876fffffff,1074.0,305
869518777ffffff,271.0,305
869518787ffffff,5317.0,305
86951878fffffff,592.0,305
869518797ffffff,3910.0,305
86951879fffffff,7932.0,305
8695187a7ffffff,11387.0,305
8695187afffffff,6783.0,305
8695187b7ffffff,7220.0,305
869518c8fffffff,25.0,304
869518c9fffffff,404.0,304
869518ccfffffff,518.0,303
869518cd7ffffff,263.0,303
869518cdfffffff,2465.0,303
8695190dfffffff,1.0,310
869519217ffffff,1.0,310
86951922fffffff,382.0,310
869519297ffffff,3.0,297
8695192b7ffffff,12.0,297
8695192f7ffffff,1.0,310
86951932fffffff,1.0,310
869519347ffffff,2.0,310
869519427ffffff,1.0,306
869519497ffffff,8019.0,306
86951949fffffff,1318.0,306
8695194b7ffffff,3229.0,306
8695194cfffffff,12.0,297
8695194dfffffff,446.0,297
86951951fffffff,1.0,306
869519527ffffff,1.0,306
86951952fffffff,1.0,306
869519537ffffff,2.0,306
869519577ffffff,1.0,310
869519587ffffff,1.0,306
86951959fffffff,3.0,306
869519607ffffff,153.0,297
86951960fffffff,661.0,297
869519617ffffff,4919.0,297
86951961fffffff,2593.0,297
869519627ffffff,573.0,297
86951962fffffff,13.0,297
869519637ffffff,670.0,297
869519647ffffff,16.0,297
86951964fffffff,8.0,297
869519657ffffff,1224.0,297
86951965fffffff,3850.0,297
869519677ffffff,1.0,297
869519687ffffff,2548.0,297
86951968fffffff,5082.0,297
869519697ffffff,1150.0,297
86951969fffffff,2140.0,297
8695196a7ffffff,343.0,297
8695196afffffff,3394.0,297
8695196b7ffffff,12175.0,297
8695196c7ffffff,2142.0,297
8695196cfffffff,1006.0,310
8695196d7ffffff,502.0,297
8695196dfffffff,1890.0,297
8695196e7ffffff,3248.0,297
8695196efffffff,3097.0,297
8695196f7ffffff,1667.0,297
869519707ffffff,2350.0,310
86951970fffffff,8.0,310
869519717ffffff,24.0,310
86951971fffffff,179.0,310
869519727ffffff,5286.0,310
86951972fffffff,14.0,310
869519737ffffff,2207.0,310
86951974fffffff,81.0,297
869519757ffffff,5.0,310
86951975fffffff,5.0,297
86951976fffffff,9.0,297
869519777ffffff,28.0,310
869519787ffffff,74.0,297
86951978fffffff,1667.0,297
869519797ffffff,1164.0,297
86951979fffffff,5887.0,297
8695197a7ffffff,37.0,297
8695197afffffff,1090.0,297
8695197b7ffffff,16.0,297
86951a407ffffff,1865.0,314
86951a40fffffff,2164.0,314
86951a417ffffff,28.0,314
86951a41fffffff,412.0,314
86951a427ffffff,1023.0,314
86951a42fffffff,831.0,314
86951a437ffffff,547.0,314
86951a447ffffff,13.0,314
86951a457ffffff,139.0,314
86951a45fffffff,1001.0,314
86951a487ffffff,2.0,314
86951a48fffffff,2.0,314
86951a497ffffff,1812.0,314
86951a49fffffff,3081.0,314
86951a4a7ffffff,16.0,314
86951a4b7ffffff,182.0,314
86951a4c7ffffff,216.0,314
86951a4cfffffff,163.0,314
86951a4d7ffffff,502.0,314
86951a4dfffffff,752.0,314
86951a4e7ffffff,326.0,314
86951a4efffffff,25.0,314
86951a4f7ffffff,181.0,314
86951a507ffffff,490.0,314
86951a50fffffff,373.0,314
86951a517ffffff,680.0,313
